Date,Open,High,Low,Close,Adj Close,Volume,H-L,O-C,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV
2019-01-02,3281.761474609375,3309.03369140625,3263.580078125,3281.761474609375,2656.094970703125,82441033,45.45361328125,0.0,,,,
2019-01-03,3254.4892578125,3309.03369140625,3254.4892578125,3290.852294921875,2663.452880859375,102805905,54.54443359375,36.363037109375,,,,
2019-01-04,3290.852294921875,3327.21533203125,3281.761474609375,3327.21533203125,2692.883056640625,125907734,45.453857421875,36.363037109375,,,,
2019-01-07,3363.578369140625,3372.6689453125,3327.21533203125,3327.21533203125,2692.883056640625,82106628,45.45361328125,-36.363037109375,,,,
2019-01-08,3327.21533203125,3345.396728515625,3299.943115234375,3345.396728515625,2707.598388671875,89499635,45.45361328125,18.181396484375,,,,
2019-01-09,3372.6689453125,3399.941162109375,3354.487548828125,3381.759765625,2737.0283203125,131331598,45.45361328125,9.0908203125,,,,
2019-01-10,3399.941162109375,3409.031982421875,3372.6689453125,3409.031982421875,2759.101318359375,156122176,36.363037109375,9.0908203125,3337.6047014508927,,,45.88458953197687
2019-01-11,3418.122802734375,3427.213623046875,3363.578369140625,3390.8505859375,2744.385986328125,118649479,63.63525390625,-27.272216796875,3353.1888602120534,,,42.12871059769177
2019-01-14,3390.8505859375,3445.39501953125,3390.8505859375,3445.39501953125,2788.53173828125,126576436,54.54443359375,54.54443359375,3375.2663922991073,,,44.44692719521508
2019-01-15,3427.213623046875,3445.39501953125,3399.941162109375,3436.30419921875,2781.174072265625,154948896,45.453857421875,9.090576171875,3390.850516183036,,,43.91247180977825
2019-01-16,3445.39501953125,3454.48583984375,3418.122802734375,3436.30419921875,2781.174072265625,114151831,36.363037109375,-9.0908203125,3406.434640066964,,,36.25460269983999
2019-01-17,3445.39501953125,3490.848876953125,3436.30419921875,3463.576416015625,2803.246826171875,131847617,54.544677734375,18.181396484375,3423.317452566964,,,30.085233665333337
2019-01-18,3499.939453125,3499.939453125,3445.39501953125,3472.667236328125,2810.604736328125,105708085,54.54443359375,-27.272216796875,3436.3042340959823,,,28.74744064004137
2019-01-21,3454.48583984375,3481.758056640625,3454.48583984375,3454.48583984375,2795.8896484375,89020137,27.272216796875,0.0,3442.7976422991073,3390.201171875,,26.614960347082956
2019-01-22,3427.213623046875,3445.39501953125,3399.941162109375,3427.213623046875,2773.81689453125,131658634,45.453857421875,0.0,3447.992361886161,3400.5906110491073,,16.358514072504352
2019-01-23,3418.122802734375,3463.576416015625,3390.8505859375,3427.213623046875,2773.81689453125,179807675,72.725830078125,9.0908203125,3445.39501953125,3410.3307059151784,,18.181457519701564
