Date,Open,High,Low,Close,Adj Close,Volume,H-L,O-C,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV
2019-09-20,3862.5,3887.5,3812.5,3825.0,3468.0791015625,53056600,75.0,-37.5,3891.0714285714284,3849.1071428571427,3831.5476190476193,48.79500364744791
2019-09-23,3800.0,3825.0,3762.5,3787.5,3434.07861328125,34235800,62.5,-12.5,3869.6428571428573,3853.5714285714284,3830.3571428571427,57.21721352715129
2019-09-24,3787.5,3787.5,3700.0,3725.0,3377.410400390625,38873600,87.5,-62.5,3841.0714285714284,3854.464285714286,3829.1666666666665,72.78474460778986
2019-09-25,3700.0,3762.5,3675.0,3737.5,3388.743896484375,26900200,87.5,37.5,3826.785714285714,3852.6785714285716,3826.785714285714,82.73595406617528
2019-09-26,3762.5,3825.0,3750.0,3775.0,3422.74462890625,30615000,75.0,12.5,3812.5,3850.8928571428573,3825.595238095238,81.64965809278607
2019-09-27,3762.5,3775.0,3712.5,3712.5,3366.076904296875,30928400,62.5,-50.0,3778.5714285714284,3846.4285714285716,3823.214285714286,61.961969903223576
2019-09-30,3687.5,3700.0,3575.0,3675.0,3332.07568359375,80081800,125.0,-12.5,3748.214285714286,3832.1428571428573,3814.8809523809523,50.738592431275414
2019-10-01,3662.5,3700.0,3625.0,3637.5,3298.0751953125,32188800,75.0,-25.0,3721.4285714285716,3806.25,3806.5476190476193,52.89252355126764
2019-10-02,3612.5,3650.0,3450.0,3462.5,3139.404541015625,73132000,200.0,-150.0,3675.0,3772.3214285714284,3794.0476190476193,103.5816907888121
2019-10-03,3425.0,3500.0,3400.0,3450.0,3128.0712890625,42558800,100.0,25.0,3635.714285714286,3738.3928571428573,3781.5476190476193,130.189879644722
2019-10-04,3450.0,3500.0,3425.0,3437.5,3116.73779296875,26569200,75.0,-12.5,3592.8571428571427,3709.8214285714284,3766.0714285714284,140.0998793378446
2019-10-07,3462.5,3475.0,3325.0,3337.5,3026.06884765625,43606000,150.0,-125.0,3530.3571428571427,3671.4285714285716,3744.0476190476193,142.8608630468072
2019-10-08,3375.0,3412.5,3350.0,3412.5,3094.070556640625,41912800,62.5,37.5,3487.5,3633.035714285714,3726.785714285714,122.68693220280528
2019-10-09,3400.0,3400.0,3362.5,3375.0,3060.070068359375,25237400,37.5,-25.0,3444.6428571428573,3596.4285714285716,3702.9761904761904,95.70384626794578
2019-10-10,3375.0,3425.0,3362.5,3375.0,3060.070068359375,23288400,62.5,0.0,3407.1428571428573,3564.285714285714,3673.214285714286,46.12999230954421
2019-10-11,3400.0,3500.0,3400.0,3487.5,3162.072265625,33226000,100.0,87.5,3410.714285714286,3542.8571428571427,3651.785714285714,51.754916950699915
2019-10-14,3537.5,3537.5,3450.0,3462.5,3139.404541015625,51132400,87.5,-75.0,3412.5,3524.1071428571427,3629.7619047619046,53.52180241112724
2019-10-15,3475.0,3600.0,3412.5,3575.0,3241.407470703125,68801400,187.5,100.0,3432.1428571428573,3512.5,3617.2619047619046,81.92258250209102
2019-10-16,3600.0,3625.0,3525.0,3625.0,3286.74169921875,65482600,100.0,25.0,3473.214285714286,3501.785714285714,3605.3571428571427,97.2080488535136
2019-10-17,3625.0,3700.0,3612.5,3687.5,3343.409912109375,61564000,87.5,62.5,3512.5,3500.0,3592.8571428571427,121.19199643541762
2019-10-18,3675.0,3750.0,3675.0,3737.5,3388.743896484375,38171800,75.0,62.5,3564.285714285714,3504.464285714286,3585.714285714286,129.78920638959286
2019-10-21,3737.5,3750.0,3662.5,3687.5,3343.409912109375,37392000,87.5,-50.0,3608.9285714285716,3508.035714285714,3579.1666666666665,105.25620669405313
2019-10-22,3712.5,3737.5,3600.0,3662.5,3320.7421875,44307200,137.5,-50.0,3633.9285714285716,3522.3214285714284,3573.214285714286,91.49063183893674
2019-10-23,3650.0,3775.0,3612.5,3775.0,3422.74462890625,65670400,162.5,125.0,3678.5714285714284,3545.535714285714,3575.595238095238,66.81531047812163
2019-10-24,3800.0,4037.5,3800.0,3950.0,3581.4150390625,149978000,237.5,150.0,3732.1428571428573,3582.1428571428573,3585.714285714286,107.73645092142591
2019-10-25,3962.5,3987.5,3862.5,3912.5,3547.414306640625,58625000,125.0,-50.0,3773.214285714286,3623.214285714286,3592.2619047619046,114.66176969056984
2019-10-28,3925.0,3937.5,3862.5,3887.5,3524.7470703125,21229200,75.0,-37.5,3801.785714285714,3657.1428571428573,3600.595238095238,114.6617696905696
2019-10-29,3887.5,3912.5,3825.0,3862.5,3502.07958984375,48916600,87.5,-25.0,3819.6428571428573,3691.964285714286,3609.5238095238096,112.69823803921967
2019-10-30,3875.0,3925.0,3812.5,3875.0,3513.413330078125,46691200,112.5,0.0,3846.4285714285716,3727.6785714285716,3620.8333333333335,97.28456051341054
2019-10-31,3850.0,3887.5,3800.0,3837.5,3479.412841796875,28738000,87.5,-12.5,3871.4285714285716,3752.6785714285716,3638.690476190476,55.76844132321379
2019-11-01,3862.5,3862.5,3812.5,3837.5,3479.412841796875,19296200,50.0,-25.0,3880.3571428571427,3779.464285714286,3657.1428571428573,40.733600264129244
2019-11-04,3837.5,3875.0,3812.5,3812.5,3456.74560546875,33528400,62.5,-25.0,3860.714285714286,3796.4285714285716,3675.0,34.178279095157464
2019-11-05,3800.0,3900.0,3787.5,3862.5,3502.07958984375,101298400,112.5,62.5,3853.5714285714284,3813.3928571428573,3700.0,25.733293239578042
2019-11-06,3887.5,3887.5,3725.0,3750.0,3400.07763671875,73559600,162.5,-137.5,3833.9285714285716,3817.8571428571427,3716.0714285714284,42.52100321355878
2019-11-07,3750.0,3800.0,3637.5,3800.0,3445.412109375,47956400,162.5,50.0,3825.0,3822.3214285714284,3736.309523809524,42.08127057652973
2019-11-08,3825.0,3850.0,3750.0,3837.5,3479.412841796875,34375400,100.0,12.5,3819.6428571428573,3833.035714285714,3758.3333333333335,36.69776819478222
2019-11-11,3800.0,3825.0,3750.0,3775.0,3422.74462890625,29695800,75.0,-25.0,3810.714285714286,3841.0714285714284,3772.0238095238096,39.15019917241646
2019-11-12,3750.0,3800.0,3725.0,3800.0,3445.412109375,43277200,75.0,50.0,3805.3571428571427,3842.8571428571427,3788.095238095238,37.40066207717862
2019-11-13,3800.0,3800.0,3675.0,3675.0,3332.07568359375,47613000,125.0,-125.0,3785.714285714286,3823.214285714286,3792.8571428571427,61.41922686401393
2019-11-14,3687.5,3712.5,3587.5,3650.0,3309.40869140625,59175600,125.0,-37.5,3755.3571428571427,3804.464285714286,3794.0476190476193,69.16810096047156
2019-11-15,3675.0,3775.0,3650.0,3725.0,3377.410400390625,34211400,125.0,50.0,3751.785714285714,3792.8571428571427,3795.8333333333335,70.12955697782898
2019-11-18,3737.5,3762.5,3675.0,3712.5,3366.076904296875,41639200,87.5,-25.0,3739.285714285714,3782.1428571428573,3794.6428571428573,67.864974485419
2019-11-19,3737.5,3800.0,3687.5,3800.0,3445.412109375,42106200,112.5,62.5,3733.9285714285716,3776.785714285714,3800.0,59.82364956788298
2019-11-20,3800.0,3837.5,3750.0,3825.0,3468.0791015625,48311000,87.5,25.0,3741.0714285714284,3775.8928571428573,3807.7380952380954,67.97452253813576
2019-11-21,3812.5,3862.5,3762.5,3850.0,3490.746337890625,42079800,100.0,37.5,3748.214285714286,3776.785714285714,3811.309523809524,77.19987971864485
2019-11-22,3850.0,3850.0,3812.5,3825.0,3468.0791015625,21247000,37.5,-25.0,3769.6428571428573,3777.6785714285716,3805.3571428571427,74.2522245939112
2019-11-25,3812.5,3825.0,3737.5,3750.0,3400.07763671875,25178600,87.5,-62.5,3783.9285714285716,3769.6428571428573,3797.6190476190477,54.34950825555647
2019-11-26,3762.5,3787.5,3712.5,3750.0,3400.07763671875,73842800,75.0,-12.5,3787.5,3769.6428571428573,3791.0714285714284,50.51814855410958
2019-11-27,3725.0,3787.5,3712.5,3737.5,3388.743896484375,24769800,75.0,12.5,3791.0714285714284,3765.1785714285716,3785.1190476190477,44.9039981251201
2019-11-28,3737.5,3787.5,3675.0,3700.0,3354.743408203125,21981000,112.5,-37.5,3776.785714285714,3755.3571428571427,3776.785714285714,56.100993115747954
2019-11-29,3700.0,3762.5,3662.5,3750.0,3400.07763671875,20343400,100.0,50.0,3766.0714285714284,3753.5714285714284,3772.6190476190477,52.39785982544998
2019-12-02,3725.0,3850.0,3725.0,3775.0,3422.74462890625,64660200,125.0,50.0,3755.3571428571427,3751.785714285714,3769.6428571428573,38.09058751377654
2019-12-03,3762.5,3825.0,3737.5,3775.0,3422.74462890625,41645000,87.5,12.5,3748.214285714286,3758.9285714285716,3767.8571428571427,25.4425122299912
2019-12-04,3750.0,3775.0,3712.5,3712.5,3366.076904296875,42196800,62.5,-37.5,3742.8571428571427,3763.3928571428573,3760.714285714286,28.738351677587463
2019-12-05,3725.0,3762.5,3712.5,3725.0,3377.410400390625,53985800,50.0,0.0,3739.285714285714,3763.3928571428573,3759.5238095238096,29.251577084092528
2019-12-06,3750.0,3812.5,3737.5,3787.5,3434.07861328125,29544800,75.0,37.5,3746.4285714285716,3768.75,3758.9285714285716,34.39528622191627
2019-12-09,3812.5,3825.0,3762.5,3787.5,3434.07861328125,36970600,62.5,-25.0,3758.9285714285716,3767.8571428571427,3756.5476190476193,30.374644814727404
2019-12-10,3787.5,3825.0,3762.5,3800.0,3445.412109375,38381200,62.5,12.5,3766.0714285714284,3766.0714285714284,3757.7380952380954,33.62963545675393
2019-12-11,3825.0,3825.0,3762.5,3762.5,3411.410888671875,31571800,62.5,-62.5,3764.285714285714,3759.8214285714284,3755.9523809523807,33.40765523907977
2019-12-12,3775.0,3837.5,3762.5,3762.5,3411.410888671875,50870000,75.0,-12.5,3762.5,3755.3571428571427,3760.1190476190477,33.07189138833445
2019-12-13,3812.5,3850.0,3787.5,3825.0,3468.0791015625,48904000,62.5,12.5,3778.5714285714284,3760.714285714286,3768.4523809523807,32.043497223109966
2019-12-16,3825.0,3875.0,3800.0,3850.0,3490.746337890625,59955600,75.0,25.0,3796.4285714285716,3767.8571428571427,3774.404761904762,32.04349722310921
2019-12-17,3850.0,3862.5,3825.0,3850.0,3490.746337890625,45188200,37.5,0.0,3805.3571428571427,3775.8928571428573,3780.9523809523807,37.40066207717712
2019-12-18,3850.0,3925.0,3825.0,3912.5,3547.414306640625,84394000,100.0,62.5,3823.214285714286,3791.0714285714284,3786.309523809524,53.72992426857102
2019-12-19,3912.5,3925.0,3875.0,3912.5,3547.414306640625,38600800,50.0,0.0,3839.285714285714,3802.6785714285716,3790.4761904761904,61.84177198226396
2019-12-20,3912.5,3912.5,3875.0,3900.0,3536.0810546875,37723600,37.5,-12.5,3858.9285714285716,3811.6071428571427,3792.8571428571427,54.82656637939208
2019-12-23,3925.0,3962.5,3900.0,3962.5,3592.74853515625,45834400,62.5,37.5,3887.5,3825.0,3799.404761904762,47.87135538783157
2019-12-26,3975.0,4000.0,3962.5,3975.0,3604.08203125,35309200,37.5,0.0,3908.9285714285716,3843.75,3810.1190476190477,48.79500364744032
2019-12-27,3975.0,3987.5,3925.0,3962.5,3592.74853515625,19371400,62.5,-12.5,3925.0,3860.714285714286,3820.2380952380954,44.48782605014481
2019-12-30,3975.0,3987.5,3900.0,3925.0,3558.747802734375,35604600,87.5,-50.0,3935.714285714286,3870.535714285714,3829.1666666666665,30.128692225839064
2020-01-02,3937.5,3937.5,3887.5,3887.5,3524.7470703125,18602600,50.0,-50.0,3932.1428571428573,3877.6785714285716,3838.095238095238,34.5032779671358
2020-01-03,3900.0,3937.5,3825.0,3900.0,3536.0810546875,32251400,112.5,0.0,3930.3571428571427,3884.8214285714284,3845.2380952380954,35.98114585646364
2020-01-06,3875.0,3875.0,3800.0,3812.5,3456.74560546875,26249200,75.0,-62.5,3917.8571428571427,3888.3928571428573,3847.0238095238096,57.21721352714417
2020-01-07,3837.5,3850.0,3762.5,3775.0,3422.74462890625,38049800,87.5,-62.5,3891.0714285714284,3889.285714285714,3847.0238095238096,74.2021049630921
2020-01-08,3750.0,3762.5,3700.0,3712.5,3366.076904296875,40926800,62.5,-37.5,3853.5714285714284,3881.25,3847.0238095238096,89.47598773388225
2020-01-09,3750.0,3850.0,3750.0,3850.0,3490.746337890625,43770600,100.0,100.0,3837.5,3881.25,3852.9761904761904,75.69125885244726
2020-01-10,3850.0,3912.5,3837.5,3862.5,3502.07958984375,41985000,75.0,12.5,3828.5714285714284,3882.1428571428573,3856.5476190476193,66.81531047811754
2020-01-13,3875.0,3900.0,3850.0,3887.5,3524.7470703125,24716600,50.0,12.5,3828.5714285714284,3880.3571428571427,3861.309523809524,66.81531047811754
2020-01-14,3912.5,3925.0,3862.5,3925.0,3558.747802734375,40286800,62.5,12.5,3832.1428571428573,3881.25,3867.2619047619046,71.75520555200887
2020-01-15,3900.0,3937.5,3825.0,3837.5,3479.412841796875,35369800,112.5,-62.5,3835.714285714286,3876.785714285714,3870.8333333333335,71.23485636895938
2020-01-16,3837.5,3887.5,3812.5,3850.0,3490.746337890625,38027400,75.0,12.5,3846.4285714285716,3868.75,3875.0,66.03119753283697
2020-01-17,3850.0,3887.5,3837.5,3887.5,3524.7470703125,33630000,50.0,37.5,3871.4285714285716,3862.5,3877.9761904761904,30.374644814721226
2020-01-20,3862.5,3900.0,3762.5,3775.0,3422.74462890625,35184600,137.5,-87.5,3860.714285714286,3849.1071428571427,3874.404761904762,47.559486560582336
2020-01-21,3787.5,3825.0,3750.0,3787.5,3434.07861328125,32903600,75.0,0.0,3850.0,3839.285714285714,3871.4285714285716,54.96210815948391
2020-01-22,3812.5,3850.0,3787.5,3812.5,3456.74560546875,44490400,62.5,0.0,3839.285714285714,3833.9285714285716,3866.6666666666665,53.7299242685699
2020-01-23,3812.5,3862.5,3775.0,3825.0,3468.0791015625,44155400,87.5,12.5,3825.0,3828.5714285714284,3862.5,38.1881307913186
2020-01-24,3800.0,3887.5,3800.0,3850.0,3490.746337890625,35702000,87.5,50.0,3826.785714285714,3831.25,3860.1190476190477,39.15019917241308
2020-01-27,3850.0,3850.0,3725.0,3725.0,3377.410400390625,28379600,125.0,-125.0,3808.9285714285716,3827.6785714285716,3848.809523809524,52.89252355126014
2020-01-28,3700.0,3737.5,3650.0,3737.5,3388.743896484375,42985000,87.5,37.5,3787.5,3829.464285714286,3837.5,45.64354645878147
2020-01-29,3737.5,3762.5,3675.0,3675.0,3332.07568359375,33503800,87.5,-62.5,3773.214285714286,3816.964285714286,3823.809523809524,62.67831705281395
2020-01-30,3675.0,3712.5,3625.0,3625.0,3286.74169921875,26904000,87.5,-50.0,3750.0,3800.0,3809.5238095238096,83.22910148100257
2020-01-31,3650.0,3650.0,3550.0,3600.0,3264.07470703125,54195000,100.0,-50.0,3719.6428571428573,3779.464285714286,3795.8333333333335,94.60915842107791
2020-02-03,3550.0,3650.0,3537.5,3562.5,3230.073486328125,40300400,112.5,12.5,3682.1428571428573,3753.5714285714284,3779.7619047619046,97.85649113443993
2020-02-04,3612.5,3687.5,3587.5,3675.0,3332.07568359375,39320000,100.0,62.5,3657.1428571428573,3741.964285714286,3773.214285714286,64.49206300373805
2020-02-05,3675.0,3712.5,3625.0,3712.5,3366.076904296875,32161400,87.5,37.5,3655.3571428571427,3732.1428571428573,3770.2380952380954,62.44044781879335
2020-02-06,3750.0,3762.5,3675.0,3675.0,3332.07568359375,33597000,87.5,-75.0,3646.4285714285716,3716.964285714286,3768.4523809523807,52.39785982545155
2020-02-07,3700.0,3700.0,3675.0,3675.0,3332.07568359375,39234200,25.0,-25.0,3646.4285714285716,3709.8214285714284,3760.1190476190477,52.39785982545155
2020-02-10,3662.5,3662.5,3612.5,3662.5,3320.7421875,24158600,50.0,0.0,3651.785714285714,3700.8928571428573,3750.595238095238,51.75491695069531
2020-02-11,3650.0,3687.5,3637.5,3650.0,3309.40869140625,17313800,50.0,0.0,3658.9285714285716,3689.285714285714,3739.285714285714,46.61136178681079
2020-02-12,3650.0,3687.5,3637.5,3637.5,3298.0751953125,22518200,50.0,-12.5,3669.6428571428573,3675.8928571428573,3725.595238095238,23.779743280323075
2020-02-13,3637.5,3712.5,3637.5,3700.0,3354.743408203125,41031400,75.0,62.5,3673.214285714286,3665.1785714285716,3719.0476190476193,26.446261775658
2020-02-14,3687.5,3800.0,3662.5,3762.5,3411.410888671875,51465800,137.5,75.0,3680.3571428571427,3667.8571428571427,3714.8809523809523,41.36797703310333
2020-02-17,3800.0,3825.0,3762.5,3812.5,3456.74560546875,28980000,62.5,12.5,3700.0,3673.214285714286,3711.309523809524,64.54972243680402
2020-02-18,3825.0,3875.0,3800.0,3850.0,3490.746337890625,46645800,75.0,25.0,3725.0,3685.714285714286,3714.8809523809523,84.16254115302738
2020-02-19,3837.5,3912.5,3812.5,3887.5,3524.7470703125,51704600,100.0,50.0,3757.1428571428573,3704.464285714286,3719.6428571428573,98.12225125055873
2020-02-20,3900.0,3975.0,3900.0,3962.5,3592.74853515625,71856200,75.0,62.5,3801.785714285714,3730.3571428571427,3726.785714285714,111.43677472857054
2020-02-21,3937.5,3937.5,3862.5,3887.5,3524.7470703125,94446000,75.0,-50.0,3837.5,3753.5714285714284,3729.7619047619046,87.50000000000723
2020-02-24,3800.0,3850.0,3737.5,3787.5,3434.07861328125,59512800,112.5,-12.5,3850.0,3761.6071428571427,3726.785714285714,68.84463184108509
2020-02-25,3750.0,3812.5,3737.5,3750.0,3400.07763671875,33976200,75.0,0.0,3848.214285714286,3764.285714285714,3727.9761904761904,71.59949787002222
2020-02-26,3700.0,3712.5,3650.0,3650.0,3309.40869140625,72455400,62.5,-50.0,3825.0,3762.5,3723.809523809524,104.08329997331298
2020-02-27,3625.0,3650.0,3462.5,3537.5,3207.406494140625,59326400,187.5,-87.5,3780.3571428571427,3752.6785714285716,3717.2619047619046,148.9297133677864
2020-02-28,3400.0,3512.5,3337.5,3512.5,3184.7392578125,104295000,175.0,112.5,3726.785714285714,3741.964285714286,3711.904761904762,169.93083326824416
2020-03-02,3475.0,3487.5,3275.0,3375.0,3152.625,82760000,212.5,-100.0,3642.8571428571427,3722.3214285714284,3701.190476190476,178.95197546775373
2020-03-03,3425.0,3475.0,3350.0,3400.0,3175.97802734375,83411600,125.0,-25.0,3573.214285714286,3705.3571428571427,3693.4523809523807,161.92664417951846
2020-03-04,3400.0,3500.0,3362.5,3475.0,3246.0361328125,77696400,137.5,75.0,3528.5714285714284,3689.285714285714,3683.9285714285716,133.6027783429479
2020-03-05,3500.0,3525.0,3375.0,3412.5,3187.654052734375,78261200,150.0,-87.5,3480.3571428571427,3664.285714285714,3669.6428571428573,95.97556732737898
2020-03-06,3350.0,3350.0,3200.0,3200.0,2989.15576171875,85722600,150.0,-150.0,3416.0714285714284,3620.535714285714,3647.0238095238096,112.66522258867387
2020-03-09,3012.5,3062.5,2800.0,2825.0,2638.86376953125,136122600,262.5,-187.5,3314.285714285714,3547.3214285714284,3606.5476190476193,237.437335091265
2020-03-10,2850.0,2962.5,2800.0,2837.5,2650.540283203125,164540600,162.5,-12.5,3217.8571428571427,3472.3214285714284,3567.2619047619046,277.2499946326665
2020-03-11,2837.5,2862.5,2637.5,2762.5,2580.48193359375,106587600,225.0,-75.0,3130.3571428571427,3386.6071428571427,3525.0,313.65263619246184
2020-03-12,2600.0,2687.5,2500.0,2512.5,2346.954345703125,135371800,187.5,-87.5,3003.5714285714284,3288.3928571428573,3471.4285714285716,362.12008005764847
2020-03-16,2550.0,2625.0,2420.0,2420.0,2260.548828125,98330000,205.0,-130.0,2852.8571428571427,3190.714285714286,3410.4761904761904,352.6312656640302
2020-03-17,2415.0,2420.0,2255.0,2255.0,2106.420654296875,137142000,165.0,-160.0,2687.5,3083.9285714285716,3338.690476190476,315.94435164019086
2020-03-18,2295.0,2295.0,2100.0,2100.0,1961.6334228515625,144534400,195.0,-195.0,2530.3571428571427,2973.214285714286,3257.1428571428573,291.13795617167057
2020-03-19,1960.0,1975.0,1955.0,1955.0,1826.187255859375,21906200,20.0,-5.0,2406.0714285714284,2860.1785714285716,3166.904761904762,327.78568056118775
2020-03-20,1900.0,1900.0,1820.0,1820.0,1700.082275390625,351439200,80.0,-80.0,2260.714285714286,2739.285714285714,3068.4523809523807,330.1789738337591
2020-03-23,1765.0,1765.0,1695.0,1695.0,1583.318359375,21148600,70.0,-70.0,2108.214285714286,2619.285714285714,2960.4761904761904,305.38471053505884
2020-03-24,1655.0,1715.0,1580.0,1580.0,1475.8955078125,264178600,135.0,-75.0,1975.0,2489.285714285714,2850.595238095238,303.0126510010393
2020-03-26,1580.0,1845.0,1485.0,1795.0,1676.7294921875,381513800,360.0,215.0,1885.7142857142858,2369.285714285714,2755.714285714286,234.33289304303008
2020-03-27,1835.0,2120.0,1825.0,1995.0,1863.5516357421875,329983600,295.0,160.0,1848.5714285714287,2268.035714285714,2672.1428571428573,180.45577218337277
2020-03-30,1980.0,1980.0,1860.0,1860.0,1737.44677734375,82145200,120.0,-120.0,1814.2857142857142,2172.3214285714284,2586.904761904762,143.80045698322115
2020-03-31,1915.0,2010.0,1860.0,1910.0,1784.15234375,199220400,150.0,-5.0,1807.857142857143,2106.964285714286,2509.404761904762,137.32131246516218
2020-04-01,1915.0,2000.0,1835.0,1840.0,1718.764404296875,172971000,165.0,-75.0,1810.7142857142858,2035.7142857142858,2429.7619047619046,137.82321319447578
2020-04-02,1845.0,1925.0,1735.0,1925.0,1798.1639404296875,117968800,190.0,80.0,1843.5714285714287,1975.892857142857,2360.714285714286,132.96974235127334
2020-04-03,1940.0,2020.0,1920.0,2005.0,1872.892822265625,95169200,100.0,65.0,1904.2857142857142,1939.642857142857,2294.285714285714,78.39156903168457
2020-04-06,2030.0,2150.0,2005.0,2145.0,2003.66845703125,122959600,145.0,115.0,1954.2857142857142,1920.0,2230.9523809523807,104.38025721011176
2020-04-07,2245.0,2325.0,2060.0,2155.0,2013.0093994140625,163256600,265.0,-90.0,1977.142857142857,1912.857142857143,2171.0714285714284,129.32056883504802
2020-04-08,2100.0,2120.0,2005.0,2005.0,1872.892822265625,123065400,115.0,-95.0,1997.857142857143,1906.0714285714287,2114.1666666666665,118.59796031335007
2020-04-09,2050.0,2075.0,1935.0,1995.0,1863.5516357421875,73319200,140.0,-55.0,2010.0,1908.9285714285713,2074.6428571428573,112.28683508472413
2020-04-13,2000.0,2035.0,1950.0,1995.0,1863.5516357421875,41042600,85.0,-5.0,2032.142857142857,1921.4285714285713,2034.5238095238096,85.1888658050654
2020-04-14,2000.0,2095.0,2000.0,2075.0,1938.2806396484373,57683200,95.0,75.0,2053.5714285714284,1948.5714285714287,2001.7857142857142,71.51423434740934
2020-04-15,2080.0,2115.0,1995.0,2100.0,1961.6334228515625,75203600,120.0,20.0,2067.1428571428573,1985.7142857142858,1982.142857142857,69.75296546016227
2020-04-16,2050.0,2050.0,1975.0,1990.0,1858.881103515625,92763800,75.0,-60.0,2045.0,1999.642857142857,1961.6666666666667,65.38348415319038
2020-04-17,2035.0,2085.0,2035.0,2080.0,1942.951171875,89041400,50.0,45.0,2034.2857142857142,2005.7142857142858,1953.3333333333333,48.25527358312222
2020-04-20,2085.0,2120.0,2035.0,2050.0,1914.9278564453125,69765600,85.0,-35.0,2040.7142857142858,2019.2857142857142,1950.952380952381,46.67516929355421
2020-04-21,2040.0,2050.0,1995.0,2015.0,1882.23388671875,41715200,55.0,-25.0,2043.5714285714287,2026.7857142857142,1953.8095238095239,43.94260325655373
2020-04-22,1985.0,2035.0,1950.0,2010.0,1877.5634765625,105656400,85.0,25.0,2045.7142857142858,2038.9285714285713,1962.857142857143,41.47575310043918
2020-04-23,2025.0,2035.0,1995.0,2010.0,1877.5634765625,76382800,40.0,-15.0,2036.4285714285713,2045.0,1977.857142857143,41.10092108817337
2020-04-24,2010.0,2010.0,1890.0,1900.0,1774.811279296875,100645000,120.0,-110.0,2007.857142857143,2037.5,1993.095238095238,56.262564734349525
2020-04-27,1935.0,1960.0,1875.0,1900.0,1774.811279296875,68610200,85.0,-35.0,1995.0,2020.0,1998.095238095238,69.70174555449867
2020-04-28,1910.0,1915.0,1875.0,1910.0,1784.15234375,69997600,40.0,0.0,1970.7142857142858,2002.5,1994.047619047619,64.57738067813648
2020-04-29,1925.0,1925.0,1875.0,1880.0,1756.12890625,65257600,50.0,-45.0,1946.4285714285713,1993.5714285714287,1995.0,61.69240132271852
2020-04-30,1910.0,2050.0,1900.0,2050.0,1914.9278564453125,126389200,150.0,140.0,1951.4285714285713,1997.5,2001.6666666666667,69.14443130840934
2020-05-04,2000.0,2000.0,1935.0,1960.0,1830.85791015625,66251600,65.0,-40.0,1944.2857142857142,1995.0,2007.3809523809523,64.51282633644068
2020-05-05,1980.0,2015.0,1890.0,1920.0,1793.493408203125,108560200,125.0,-60.0,1931.4285714285713,1983.9285714285713,2007.142857142857,57.858612562263424
2020-05-06,1925.0,1945.0,1910.0,1915.0,1788.82275390625,82511800,35.0,-10.0,1933.5714285714287,1970.7142857142858,2002.857142857143,56.768116470692384
2020-05-08,1925.0,1935.0,1895.0,1900.0,1774.811279296875,91046000,40.0,-25.0,1933.5714285714287,1964.2857142857142,1991.1904761904761,56.768116470692384
2020-05-11,1930.0,1930.0,1900.0,1900.0,1774.811279296875,80701600,30.0,-30.0,1932.142857142857,1951.4285714285713,1979.047619047619,57.58017185183843
2020-05-12,1910.0,1910.0,1825.0,1830.0,1709.42333984375,164776400,85.0,-80.0,1925.0,1935.7142857142858,1970.7142857142858,67.39188873060141
2020-05-13,1820.0,1870.0,1790.0,1860.0,1737.44677734375,78014600,80.0,40.0,1897.857142857143,1924.642857142857,1964.2857142857142,42.21543387381082
2020-05-14,1835.0,1870.0,1755.0,1770.0,1653.376708984375,94613200,115.0,-65.0,1870.7142857142858,1907.5,1953.5714285714287,54.80484858644181
2020-05-15,1785.0,1795.0,1650.0,1670.0,1559.965576171875,173916400,145.0,-115.0,1835.0,1883.2142857142858,1934.2857142857142,88.4590300648361
2020-05-18,1690.0,1705.0,1635.0,1665.0,1555.2950439453125,83620800,70.0,-25.0,1799.2857142857142,1866.4285714285713,1913.5714285714287,100.4335838348733
2020-05-19,1700.0,1790.0,1690.0,1760.0,1644.03564453125,154163000,100.0,60.0,1779.2857142857142,1856.4285714285713,1902.6190476190477,90.48151613405152
2020-05-20,1785.0,1820.0,1710.0,1800.0,1681.400146484375,148603000,110.0,15.0,1765.0,1848.5714285714287,1889.2857142857142,74.77744758066167
2020-05-26,1830.0,1830.0,1790.0,1815.0,1695.41162109375,88906800,40.0,-15.0,1762.857142857143,1843.9285714285713,1878.095238095238,72.79292220965904
2020-05-27,1820.0,1850.0,1790.0,1815.0,1695.41162109375,128476400,60.0,-5.0,1756.4285714285713,1827.142857142857,1868.5714285714287,64.27248541144463
2020-05-28,1820.0,1895.0,1815.0,1830.0,1709.42333984375,233662000,80.0,10.0,1765.0,1817.857142857143,1860.0,70.11894655996056
2020-05-29,1830.0,1930.0,1795.0,1915.0,1788.82275390625,294115600,135.0,85.0,1800.0,1817.5,1855.4761904761904,75.71877794408125
2020-06-02,1950.0,2020.0,1925.0,1985.0,1854.2105712890625,263164400,95.0,35.0,1845.7142857142858,1822.5,1859.5238095238096,77.2133716523004
2020-06-03,2010.0,2095.0,1940.0,2065.0,1928.939453125,277008600,155.0,55.0,1889.2857142857142,1834.2857142857142,1867.3809523809523,102.64942650553887
2020-06-04,2100.0,2180.0,2055.0,2070.0,1933.610107421875,227041600,125.0,-30.0,1927.857142857143,1846.4285714285713,1875.0,113.64627662394946
2020-06-05,2100.0,2145.0,2015.0,2125.0,1984.9862060546875,145380800,130.0,25.0,1972.142857142857,1867.5,1886.6666666666667,122.40156394896952
