Date,Open,High,Low,Close,Adj Close,Volume,H-L,O-C,7 DAYS MA,14 DAYS MA,21 DAYS MA,7 DAYS STD DEV
2019-04-30,3912.5,3937.5,3862.5,3862.5,3127.728271484375,103243000,75.0,-50.0,3855.3571428571427,3810.714285714286,3790.4761904761904,22.658174179379955
2019-05-02,3850.0,3862.5,3812.5,3850.0,3117.606201171875,68943800,50.0,0.0,3851.785714285714,3811.6071428571427,3798.214285714286,20.95204274619455
2019-05-03,3850.0,3850.0,3787.5,3825.0,3097.362060546875,60141600,62.5,-25.0,3850.0,3815.1785714285716,3802.3809523809523,22.821773229387837
2019-05-06,3750.0,3787.5,3662.5,3762.5,3046.75146484375,100956600,125.0,12.5,3839.285714285714,3819.6428571428573,3802.9761904761904,40.45867968563783
2019-05-07,3837.5,3837.5,3775.0,3825.0,3097.362060546875,68861800,62.5,-12.5,3839.285714285714,3831.25,3808.3333333333335,40.45867968563783
2019-05-08,3750.0,3787.5,3725.0,3762.5,3046.75146484375,79916800,62.5,12.5,3825.0,3837.5,3804.7619047619046,47.87135538781996
2019-05-09,3725.0,3787.5,3725.0,3750.0,3036.62939453125,90947000,62.5,25.0,3805.3571428571427,3833.035714285714,3803.5714285714284,46.129992309521455
2019-05-10,3775.0,3787.5,3687.5,3737.5,3026.507080078125,65009400,100.0,-37.5,3787.5,3821.4285714285716,3802.9761904761904,44.4878260501343
2019-05-13,3787.5,3825.0,3750.0,3762.5,3046.75146484375,83342800,75.0,-25.0,3775.0,3813.3928571428573,3799.404761904762,35.3553390593324
2019-05-14,3725.0,3762.5,3700.0,3725.0,3016.385009765625,85983800,62.5,0.0,3760.714285714286,3805.3571428571427,3797.0238095238096,31.81045051402332
2019-05-15,3762.5,3800.0,3712.5,3712.5,3006.26318359375,112972400,87.5,-50.0,3753.5714285714284,3796.4285714285716,3797.6190476190477,36.59625273557504
2019-05-16,3675.0,3725.0,3625.0,3675.0,2975.896728515625,86481000,100.0,0.0,3732.1428571428573,3785.714285714286,3798.214285714286,31.339158526406536
2019-05-17,3750.0,3750.0,3537.5,3537.5,2864.553466796875,59716600,212.5,-212.5,3700.0,3762.5,3791.6666666666665,77.05517503711472
2019-05-20,3500.0,3637.5,3487.5,3612.5,2925.286376953125,93447200,150.0,112.5,3680.3571428571427,3742.8571428571427,3782.1428571428573,79.66634289633592
2019-05-21,3637.5,3675.0,3537.5,3625.0,2935.408447265625,128877200,137.5,-12.5,3664.285714285714,3725.8928571428573,3769.0476190476193,77.53647375206805
2019-05-22,3662.5,3700.0,3612.5,3650.0,2955.65283203125,88253000,87.5,-12.5,3648.214285714286,3711.6071428571427,3758.3333333333335,64.31877456781288
2019-05-23,3675.0,3800.0,3662.5,3787.5,3066.99560546875,65668800,137.5,112.5,3657.1428571428573,3708.9285714285716,3755.9523809523807,79.33878532687038
2019-05-24,3800.0,3887.5,3787.5,3850.0,3117.606201171875,99151200,100.0,50.0,3676.785714285714,3715.1785714285716,3756.5476190476193,107.39058662302968
2019-05-27,3800.0,3862.5,3762.5,3862.5,3228.878662109375,144611000,100.0,62.5,3703.5714285714284,3717.8571428571427,3758.3333333333335,128.2320255667542
2019-05-28,3850.0,3850.0,3675.0,3687.5,3082.586181640625,298780800,175.0,-162.5,3725.0,3712.5,3750.0,106.55593210453829
2019-05-29,3725.0,3775.0,3700.0,3775.0,3155.732421875,89397400,75.0,50.0,3748.214285714286,3714.285714285714,3744.6428571428573,95.04071809092342
2019-05-31,3800.0,3887.5,3775.0,3837.5,3207.9794921875,173453000,112.5,37.5,3778.5714285714284,3721.4285714285716,3743.4523809523807,82.19460068004852
2019-06-10,3925.0,3975.0,3912.5,3925.0,3281.125732421875,208042400,62.5,0.0,3817.8571428571427,3733.035714285714,3747.0238095238096,75.98558760587264
2019-06-11,3937.5,3950.0,3900.0,3937.5,3291.5751953125,107140400,50.0,0.0,3839.285714285714,3748.214285714286,3752.3809523809523,86.43053913541382
2019-06-12,3950.0,3950.0,3900.0,3937.5,3291.5751953125,69330800,50.0,-12.5,3851.785714285714,3764.285714285714,3760.714285714286,94.21511606551408
2019-06-13,3937.5,3950.0,3850.0,3912.5,3270.676513671875,63482400,100.0,-25.0,3858.9285714285716,3781.25,3764.8809523809523,97.01650571398955
2019-06-14,3937.5,3937.5,3900.0,3912.5,3270.676513671875,61672200,37.5,-25.0,3891.0714285714284,3808.035714285714,3772.0238095238096,61.54025008847878
2019-06-17,3950.0,3950.0,3900.0,3900.0,3260.22705078125,47269400,50.0,-50.0,3908.9285714285716,3828.5714285714284,3779.1666666666665,34.39528622189116
2019-06-18,3887.5,3937.5,3887.5,3925.0,3281.125732421875,104106200,50.0,37.5,3921.4285714285716,3850.0,3788.095238095238,13.908716006607747
2019-06-19,3950.0,4000.0,3937.5,3987.5,3333.373291015625,156615200,62.5,37.5,3930.3571428571427,3874.1071428571427,3798.809523809524,28.738351677556764
2019-06-20,4000.0,4025.0,3962.5,3975.0,3322.923583984375,93589200,62.5,-25.0,3935.714285714286,3887.5,3810.714285714286,33.40765523905403
2019-06-21,4000.0,4012.5,3950.0,3987.5,3333.373291015625,145919600,62.5,-12.5,3942.8571428571427,3897.3214285714284,3823.809523809524,38.76823687603351
2019-06-24,3950.0,4012.5,3950.0,3987.5,3333.373291015625,70252200,62.5,37.5,3953.5714285714284,3906.25,3838.690476190476,39.339789623472626
2019-06-25,4012.5,4012.5,3962.5,3975.0,3322.923583984375,59303200,50.0,-37.5,3962.5,3926.785714285714,3859.5238095238096,35.3553390593277
2019-06-26,3925.0,4000.0,3925.0,3975.0,3322.923583984375,72115200,75.0,50.0,3973.214285714286,3941.0714285714284,3876.785714285714,22.16013151069827
2019-06-27,3987.5,4025.0,3987.5,4000.0,3343.822509765625,63152000,37.5,12.5,3983.9285714285716,3952.6785714285716,3894.6428571428573,9.449111825231357
2019-06-28,4012.5,4025.0,3987.5,4012.5,3354.27197265625,61888000,37.5,0.0,3987.5,3958.9285714285716,3911.904761904762,14.433756729741072
2019-07-01,4025.0,4037.5,3987.5,4000.0,3343.822509765625,61455600,50.0,-25.0,3991.0714285714284,3963.3928571428573,3922.0238095238096,13.908716006605074
2019-07-02,4025.0,4025.0,3987.5,4012.5,3354.27197265625,64875600,37.5,-12.5,3994.6428571428573,3968.75,3929.7619047619046,15.905225257009088
2019-07-03,3975.0,4012.5,3975.0,4012.5,3354.27197265625,93933600,37.5,37.5,3998.214285714286,3975.8928571428573,3936.904761904762,16.814817728363977
2019-07-04,4025.0,4025.0,4000.0,4012.5,3354.27197265625,31578600,25.0,-12.5,4003.5714285714284,3983.035714285714,3952.3809523809523,13.90871600660491
2019-07-05,3962.5,4012.5,3862.5,3912.5,3270.676513671875,186756200,150.0,-50.0,3994.6428571428573,3983.9285714285716,3958.9285714285716,36.69776819475826
2019-07-08,3875.0,3937.5,3862.5,3937.5,3291.5751953125,105905600,75.0,62.5,3985.714285714286,3984.8214285714284,3963.690476190476,42.345658123410956
2019-07-09,3912.5,3962.5,3900.0,3950.0,3302.024658203125,88590800,62.5,37.5,3976.785714285714,3982.1428571428573,3964.8809523809523,42.34565812341117
2019-07-10,3975.0,4000.0,3962.5,3975.0,3322.923583984375,100964600,37.5,0.0,3973.214285714286,3982.1428571428573,3966.6666666666665,41.09730034002427
2019-07-11,4012.5,4025.0,3987.5,4000.0,3343.822509765625,70231200,37.5,-12.5,3971.4285714285716,3983.035714285714,3969.6428571428573,39.33978962347302
2019-07-12,4025.0,4062.5,4012.5,4037.5,3375.1708984375,73474000,50.0,12.5,3975.0,3986.6071428571427,3975.595238095238,44.487826050131154
2019-07-15,4075.0,4087.5,4050.0,4075.0,3406.51904296875,89444800,37.5,0.0,3983.9285714285716,3993.75,3983.3333333333335,57.606009937787135
2019-07-16,4037.5,4062.5,3987.5,4037.5,3375.1708984375,146626400,75.0,0.0,4001.785714285714,3998.214285714286,3989.8809523809523,50.738592431252854
2019-07-17,4000.0,4025.0,3975.0,3987.5,3333.373291015625,128231000,50.0,-12.5,4008.9285714285716,3997.3214285714284,3992.8571428571427,43.12909745889739
2019-07-18,3950.0,3975.0,3912.5,3925.0,3281.125732421875,142262000,62.5,-25.0,4005.3571428571427,3991.0714285714284,3989.8809523809523,49.401176002967986
2019-07-19,3900.0,3950.0,3900.0,3937.5,3291.5751953125,104530000,50.0,37.5,4000.0,3986.6071428571427,3988.095238095238,54.962108159470816
2019-07-22,3900.0,3912.5,3875.0,3887.5,3249.777587890625,82851000,37.5,-12.5,3983.9285714285716,3977.6785714285716,3983.3333333333335,69.490064380594
2019-07-23,3912.5,3925.0,3850.0,3850.0,3218.42919921875,74981800,75.0,-62.5,3957.1428571428573,3966.0714285714284,3976.785714285714,80.64103292044496
2019-07-24,3850.0,3912.5,3850.0,3850.0,3218.42919921875,65565800,62.5,0.0,3925.0,3954.464285714286,3970.8333333333335,69.97023176561221
2019-07-25,3862.5,3900.0,3850.0,3900.0,3260.22705078125,77462000,50.0,37.5,3905.3571428571427,3953.5714285714284,3967.2619047619046,49.40117600296964
2019-07-26,3825.0,3887.5,3812.5,3875.0,3239.327880859375,62727400,75.0,50.0,3889.285714285714,3949.1071428571427,3961.309523809524,34.178279095135565
2019-07-29,3912.5,3912.5,3837.5,3900.0,3260.22705078125,55206400,75.0,-12.5,3885.714285714286,3945.535714285714,3955.9523809523807,30.980984951606278
2019-07-30,3900.0,3987.5,3862.5,3975.0,3322.923583984375,87075600,125.0,75.0,3891.0714285714284,3945.535714285714,3954.7619047619046,42.521003213540624
2019-07-31,3937.5,3987.5,3900.0,3987.5,3333.373291015625,59008800,87.5,50.0,3905.3571428571427,3944.6428571428573,3953.5714285714284,55.835110135198256
2019-08-01,3937.5,3950.0,3862.5,3887.5,3249.777587890625,96731000,87.5,-50.0,3910.714285714286,3933.9285714285716,3947.6190476190477,51.24927409474481
2019-08-02,3850.0,3875.0,3800.0,3837.5,3207.9794921875,103727000,75.0,-12.5,3908.9285714285716,3916.964285714286,3939.285714285714,53.86822546071017
2019-08-05,3800.0,3825.0,3662.5,3712.5,3103.4853515625,129862600,162.5,-87.5,3882.1428571428573,3893.75,3929.7619047619046,92.09854970162715
2019-08-06,3650.0,3700.0,3550.0,3625.0,3030.339111328125,157132400,150.0,-25.0,3846.4285714285716,3867.8571428571427,3914.8809523809523,134.18626003042434
2019-08-07,3637.5,3700.0,3637.5,3675.0,3072.136962890625,103932800,62.5,37.5,3814.285714285714,3850.0,3901.785714285714,145.67167911175608
2019-08-08,3725.0,3762.5,3675.0,3750.0,3134.833740234375,85711800,87.5,25.0,3782.1428571428573,3836.6071428571427,3891.0714285714284,128.05783663567772
2019-08-09,3750.0,3775.0,3725.0,3725.0,3113.934814453125,39017600,50.0,-25.0,3744.6428571428573,3825.0,3877.9761904761904,90.9604833090171
2019-08-12,3750.0,3750.0,3675.0,3700.0,3093.035888671875,69256600,75.0,-50.0,3717.8571428571427,3814.285714285714,3861.904761904762,66.0875141294482
2019-08-13,3775.0,3775.0,3650.0,3675.0,3072.136962890625,68067800,125.0,-100.0,3694.6428571428573,3801.785714285714,3842.8571428571427,40.73360026411511
2019-08-14,3750.0,3762.5,3675.0,3750.0,3134.833740234375,107613000,87.5,0.0,3700.0,3791.0714285714284,3829.1666666666665,45.64354645876956
2019-08-15,3675.0,3700.0,3650.0,3700.0,3093.035888671875,57456400,50.0,25.0,3710.714285714286,3778.5714285714284,3815.4761904761904,31.810450514025632
2019-08-16,3700.0,3712.5,3662.5,3687.5,3082.586181640625,47693000,50.0,-12.5,3712.5,3763.3928571428573,3804.1666666666665,29.75595178560376
2019-08-19,3725.0,3725.0,3662.5,3675.0,3072.136962890625,38551200,62.5,-50.0,3701.785714285714,3741.964285714286,3791.6666666666665,27.413283189698646
2019-08-20,3712.5,3725.0,3650.0,3687.5,3082.586181640625,75396200,75.0,-25.0,3696.4285714285716,3720.535714285714,3782.1428571428573,25.733293239554545
2019-08-21,3662.5,3675.0,3612.5,3612.5,3019.8896484375,49841400,62.5,-50.0,3683.9285714285716,3700.8928571428573,3770.8333333333335,40.64216670265306
2019-08-22,3650.0,3662.5,3575.0,3612.5,3019.8896484375,77652800,87.5,-37.5,3675.0,3684.8214285714284,3759.5238095238096,48.9472505186335
2019-08-23,3625.0,3625.0,3575.0,3587.5,2998.990966796875,44535800,50.0,-37.5,3651.785714285714,3675.8928571428573,3744.6428571428573,45.88741398145377
2019-08-26,3550.0,3550.0,3500.0,3525.0,2946.74365234375,78614600,50.0,-25.0,3626.785714285714,3668.75,3727.9761904761904,60.56529337752226
2019-08-27,3525.0,3562.5,3512.5,3512.5,2936.294189453125,153201600,50.0,-12.5,3601.785714285714,3657.1428571428573,3709.5238095238096,67.0931300152161
2019-08-28,3512.5,3550.0,3475.0,3525.0,2946.74365234375,96082400,75.0,12.5,3580.3571428571427,3641.0714285714284,3688.095238095238,63.679349272822726
2019-08-29,3525.0,3550.0,3512.5,3537.5,2957.19287109375,63748800,37.5,12.5,3558.9285714285716,3627.6785714285716,3666.6666666666665,43.72873632924969
2019-08-30,3562.5,3625.0,3537.5,3625.0,3030.339111328125,106370600,87.5,62.5,3560.714285714286,3622.3214285714284,3654.1666666666665,46.451459559832436
2019-09-02,3612.5,3612.5,3562.5,3587.5,2998.990966796875,37622200,50.0,-25.0,3557.1428571428573,3616.0714285714284,3642.2619047619046,42.608405162325084
2019-09-03,3587.5,3600.0,3412.5,3450.0,2884.046875,96998200,187.5,-137.5,3537.5,3594.6428571428573,3629.7619047619046,55.901699437501186
2019-09-04,3487.5,3487.5,3425.0,3462.5,2894.49609375,74434600,62.5,-25.0,3528.5714285714284,3577.6785714285716,3622.0238095238096,62.796913785258006
2019-09-05,3500.0,3512.5,3462.5,3487.5,2915.395263671875,78642800,50.0,-12.5,3525.0,3563.3928571428573,3613.095238095238,64.54972243679616
2019-09-06,3512.5,3575.0,3487.5,3525.0,2946.74365234375,88646000,87.5,12.5,3525.0,3552.6785714285716,3602.3809523809523,64.54972243679616
2019-09-09,3537.5,3537.5,3462.5,3487.5,2915.395263671875,55841400,75.0,-50.0,3517.8571428571427,3538.3928571428573,3591.0714285714284,65.69228410153642
2019-09-10,3450.0,3525.0,3450.0,3525.0,2946.74365234375,52070400,75.0,75.0,3503.5714285714284,3532.1428571428573,3582.7380952380954,46.611361786799186
2019-09-11,3500.0,3575.0,3475.0,3575.0,2988.54150390625,80777800,100.0,75.0,3501.785714285714,3529.464285714286,3577.9761904761904,42.95623464922103
2019-09-12,3625.0,3662.5,3550.0,3575.0,2988.54150390625,84564600,112.5,-50.0,3519.6428571428573,3528.5714285714284,3569.6428571428573,43.813729094241936
2019-09-13,3612.5,3625.0,3562.5,3600.0,3009.440185546875,28700200,62.5,-12.5,3539.285714285714,3533.9285714285716,3564.8809523809523,44.73799386694463
2019-09-16,3525.0,3550.0,3462.5,3500.0,2925.844482421875,66615800,87.5,-25.0,3541.0714285714284,3533.035714285714,3555.9523809523807,42.52100321354596
2019-09-17,3462.5,3550.0,3462.5,3487.5,2915.395263671875,70992200,87.5,25.0,3535.714285714286,3530.3571428571427,3547.0238095238096,47.00873778960799
2019-09-18,3537.5,3600.0,3525.0,3600.0,3009.440185546875,53708400,75.0,62.5,3551.785714285714,3534.8214285714284,3542.8571428571427,47.00873778960736
2019-09-19,3587.5,3587.5,3537.5,3550.0,2967.642333984375,35941600,50.0,-37.5,3555.3571428571427,3529.464285714286,3539.8809523809523,45.56196722205346
2019-09-20,3550.0,3575.0,3487.5,3537.5,2957.19287109375,104743400,87.5,-12.5,3550.0,3525.8928571428573,3536.309523809524,45.06939094330695
